id	price	area	bedrooms	wc	n_floors	car_place	house_orientation	furniture	facade	legal	street	district	type	date	location2
118353	5.1	63	5.0			True			False	sổ đỏ/ sổ hồng	phan sào nam	tân bình	mã tin	05/09/2024	phan sào nam, tân bình
118367	3.5	68	2.0	2.0		False	đông bắc	đầy đủ	False		số 1	thủ đức	mã tin	05/09/2024	đường 1, phường trường thọ, thủ đức, hồ chí minh
118375	6.2	66	3.0	2.0	1	True			True	sổ đỏ/ sổ hồng	võ văn ngân	thủ đức	tin thường	05/09/2024	đường võ văn ngân, bình thọ
118377	16.0	324	22.0	22.0	5	False			True	sổ đỏ/ sổ hồng	nguyễn văn nghi	gò vấp	tin thường	05/09/2024	đường nguyễn văn khối, 9
118378	24.0	127	30.0	30.0	5	False			False	sổ đỏ/ sổ hồng	dương quảng hàm	gò vấp	tin thường	05/09/2024	đường dương quang hàm, 5
118381	5.3	71	4.0	2.0	3	False			True	sổ đỏ/ sổ hồng		bình tân	tin thường	05/09/2024	đường 16b, bình hưng hòa a
118383	23.0	112	4.0	2.0	3	True			True	sổ đỏ/ sổ hồng	thất sơn	quận 10	tin thường	05/09/2024	đường thất sơn, 15
118327	4.85	110	2.0	1.0	1	True			False	sổ đỏ/ sổ hồng	số 1	thủ đức	tin thường	05/09/2024	đường 14, linh chiểu
118328	6.0	116	2.0	2.0		True			False	sổ đỏ/ sổ hồng	số 3	thủ đức	tin thường	05/09/2024	đường 35, hiệp bình chánh
118330	5.49	81				False			True	sổ đỏ/ sổ hồng	hiệp thành	quận 12	tin thường	05/09/2024	đường hiệp thành 49, hiệp thành
118332	2.8	56	1.0	1.0		False			False	sổ đỏ/ sổ hồng	cống quỳnh	quận 1	tin thường	05/09/2024	đường cống quỳnh, nguyễn cư trinh
118334	12.3	74	5.0	4.0	3	False			True	sổ đỏ/ sổ hồng	số 1	quận 6	tin thường	05/09/2024	đường 11, 13
118337	16.0	97	3.0	2.0	1	False			True	sổ đỏ/ sổ hồng	lê quang định	gò vấp	tin thường	05/09/2024	đường lê quang định, 15
118299	28.0	184	5.0	5.0	3	True			True	sổ đỏ/ sổ hồng		quận 2	tin thường	05/09/2024	đường sử hy nhan, thạnh mỹ lợi
118304	11.8	120	2.0	2.0	1	False			True	sổ đỏ/ sổ hồng	nguyễn văn quá	quận 12	tin thường	05/09/2024	đường nguyễn văn quá, đông hưng thuận
118278	5.0	41	2.0	1.0	2	False			False	sổ đỏ/ sổ hồng	ngô gia tự	quận 10	tin thường	05/09/2024	đường ngô gia tự, 3
118279	3.2	27	2.0	2.0	3	True			False	sổ đỏ/ sổ hồng	trần văn quang	tân bình	tin thường	05/09/2024	đường trần văn quang, 10
118280	4.0	39	2.0	2.0	1	False			False	sổ đỏ/ sổ hồng	hồng lạc	tân bình	tin thường	05/09/2024	đường hồng lạc, 10
118281	4.2	42	2.0	2.0	2	True			False	sổ đỏ/ sổ hồng	cách mạng tháng 8	quận 10	tin thường	05/09/2024	đường cách mạng tháng tám, 15
118282	6.5	44	3.0	3.0	2	False			False	sổ đỏ/ sổ hồng	lý thường kiệt	tân bình	tin thường	05/09/2024	đường lý thường kiệt, 10
118283	2.7	53			3	False			False	sổ đỏ/ sổ hồng		thủ đức	tin thường	05/09/2024	đường , bình chiểu
118284	5.4	52	5.0	3.0	2	True			False	sổ đỏ/ sổ hồng	lô tư	bình tân	tin thường	05/09/2024	đường lô tư, bình hưng hòa a
118263	7.0	72	9.0	9.0	3	True			False	sổ đỏ/ sổ hồng	bùi văn ba	quận 7	tin thường	04/09/2024	đường bùi văn ba, tân thuận đông
118264	11.9	86	3.0	2.0	2	True			False	sổ đỏ/ sổ hồng	hoàng hoa thám	bình thạnh	tin thường	04/09/2024	đường hoàng hoa thám, 7
118265	4.75	52	4.0	4.0	2	False			False	sổ đỏ/ sổ hồng	nguyễn thị tràng	quận 12	tin thường	04/09/2024	đường nguyễn thị búp, tân chánh hiệp
118268	2.3	34	2.0	2		False			False	sổ đỏ/ sổ hồng	hậu giang	quận 6	tin thường	04/09/2024	đường hậu giang, 1
118273	5.2	149	4.0	1.0		True	bắc		False	sổ đỏ/ sổ hồng		bình thạnh	tin thường	04/09/2024	hẻm 558/8
118167	9.5	90	1.0	1.0		False			True	sổ đỏ/ sổ hồng	nguyễn ảnh thủ	quận 12	tin thường	03/09/2024	đường nguyễn ảnh thủ, hiệp thành
118169	6.9	60	5.0	6.0	2	True			False	sổ đỏ/ sổ hồng	chu văn an	bình thạnh	tin thường	03/09/2024	đường chu văn an, 12
118170	12.98	140	5.0	5.0	3	True			False	sổ đỏ/ sổ hồng	nguyễn thị tràng	quận 12	tin thường	03/09/2024	đường nguyễn thị búp, hiệp thành
118171	7.2	160	3.0	4.0	2	False			True	sổ đỏ/ sổ hồng	nguyễn ảnh thủ	quận 12	tin thường	03/09/2024	đường nguyễn ảnh thủ, tân chánh hiệp
118174	3.68	72	2.0	1.0	1	False			False	sổ đỏ/ sổ hồng	nguyễn thị tràng	quận 12	tin thường	04/09/2024	đường nguyễn thị kiểu, hiệp thành
118176	4.98	75	3.0	4.0	3	True			False	sổ đỏ/ sổ hồng	mã lò	bình tân	tin thường	04/09/2024	đường mã lò, bình trị đông a
118177	5.7	48	4.0	4.0	3	True			False	sổ đỏ/ sổ hồng	số 4	bình tân	tin thường	04/09/2024	đường 4, bình hưng hòa a
118179	2.7	26	2.0	2.0	2	False			False	sổ đỏ/ sổ hồng		bình tân	tin thường	04/09/2024	đường 13a, bình hưng hòa a
118180	5.9	90	3.0		2	True			False	sổ đỏ/ sổ hồng	lý thường kiệt	tân bình	mã tin	04/09/2024	lý thường kiệt, tân bình
118181	13.0	100	2.0	2.0		False			True	sổ đỏ/ sổ hồng	tân kỳ tân quý	tân phú	tin thường	04/09/2024	đường tân kỳ tân quý, sơn kỳ
118182	28.5	146	12.0	15.0	5	True			True	sổ đỏ/ sổ hồng	nguyễn trọng lội	tân bình	tin thường	04/09/2024	đường nguyễn trọng lội, 4
118190	5.5	38			11	False			False	sổ đỏ/ sổ hồng	võ văn kiệt	quận 6	tin thường	04/09/2024	đường võ văn kiệt, 6
118195	1.9	21	4.0	5.0	4	False			False	hợp đồng mua bán	bùi văn ba	quận 7	tin thường	04/09/2024	đường bùi văn ba, tân thuận đông
118200	35.0	0			7	True			True	sổ đỏ/ sổ hồng	3/2	quận 10	tin thường	04/09/2024	đường 3/2, 12
118206	5.4	0	3.0	3.0	2	False			False	sổ đỏ/ sổ hồng	lạc long quân	tân bình	tin thường	04/09/2024	đường lạc long quân, 10
118207	4.3	31	3.0	2.0	3	True			False	sổ đỏ/ sổ hồng	tôn thất thuyết	quận 4	tin thường	04/09/2024	đường tôn thất thuyết, 4
118210	7.1	63	4.0	4.0		False			False	sổ đỏ/ sổ hồng	số 3	thủ đức	tin thường	04/09/2024	đường 39, tam phú
118262	2.7	0				False			False	hợp đồng mua bán	bến vân đồn	quận 4	tin thường	04/09/2024	đường bến vân đồn, 6
118211	4.6	56	2.0	1.0	1	False			False	sổ đỏ/ sổ hồng	lê văn việt	quận 9	tin thường	04/09/2024	đường lê văn việt, tăng nhơn phú a
118213	4.499	52	3.0	3.0	2	True		nội thất cao cấp	True	sổ đỏ/ sổ hồng	số 3	bình tân	tin thường	04/09/2024	đường số 3 bình hưng hòa bình tân
118214	2.8	56	1.0	2.0		False			True	sổ đỏ/ sổ hồng	cống quỳnh	quận 1	tin thường	04/09/2024	đường cống quỳnh, nguyễn cư trinh
118223	23.5	104	20.0	20.0	7	True			False	sổ đỏ/ sổ hồng	hoàng hoa thám	tân bình	tin thường	04/09/2024	đường hoàng hoa thám, 12
118225	25.0	0			7	True			True	sổ đỏ/ sổ hồng	trường chinh	tân bình	tin thường	04/09/2024	đường trường chinh,
118226	6.0	60	4.0	4.0	5	True			False	sổ đỏ/ sổ hồng	nguyễn đình chiểu	quận 3	tin thường	04/09/2024	đường nguyễn đình chiểu, 2
118227	28.0	0			7	True			False	sổ đỏ/ sổ hồng		bình thạnh	tin thường	04/09/2024	đường tân cảng, 25
118228	17.9	0			7	True			True	sổ đỏ/ sổ hồng	lê văn sĩ	phú nhuận	tin thường	04/09/2024	đường lê văn sỹ, 13
118229	7.0	60	4.0	4.0	4	True			False	sổ đỏ/ sổ hồng	nguyễn thiện thuật	quận 3	tin thường	04/09/2024	đường nguyễn thiện thuật, 2
118232	1.821	30	1.0	1.0		False	đông nam		False	hợp đồng mua bán	nguyễn xiển	quận 9	tin thường	04/09/2024	đường nguyễn xiển, long thạnh mỹ
118233	39.0	100	1.0	1.0		True			False	sổ đỏ/ sổ hồng	lê văn sĩ	phú nhuận	tin thường	04/09/2024	đường lê văn sỹ, 10
118235	16.75	100	7.0	7.0	4	True			False	sổ đỏ/ sổ hồng	lê văn sỹ	quận 3	tin thường	04/09/2024	đường lê văn sỹ, 12
118237	39.0	100	1.0	1.0	6	True			True	sổ đỏ/ sổ hồng	trần khắc chân	quận 1	tin thường	04/09/2024	đường trần khắc chân, tân định
118238	39.0	100	1.0	1.0	2	False			True	sổ đỏ/ sổ hồng	lê văn sỹ	quận 3	tin thường	04/09/2024	đường lê văn sỹ, 12
118245	3.5	56	2.0	1.0		True			False	sổ đỏ/ sổ hồng	số 1	quận 2	tin thường	04/09/2024	đường 10, bình trưng tây
118247	7.6	60	3.0	2.0	2	True			True	sổ đỏ/ sổ hồng		quận 7	tin thường	04/09/2024	đường vườn điều, tân thuận đông
118254	6.2	68	2.0	2.0	2	True			False	sổ đỏ/ sổ hồng	sơn kỳ	tân phú	tin thường	04/09/2024	đường sơn kỳ, sơn kỳ
118258	5.25	26	3.0	3.0	4	True			False	sổ đỏ/ sổ hồng	phan đăng lưu	phú nhuận	tin thường	04/09/2024	đường phan đăng lưu, 1
118261	7.3	79	2.0	1.0	1	True			True	sổ đỏ/ sổ hồng	huỳnh tấn phát	quận 7	tin thường	04/09/2024	đường huỳnh tấn phát, tân phú
118161	13.0	76	4.0	4.0	2	False			True	sổ đỏ/ sổ hồng	số 2	quận 7	tin thường	03/09/2024	đường số 2, tân kiểng
118162	17.5	230	5.0	5.0	3	False			True	sổ đỏ/ sổ hồng	đông hưng thuận	quận 12	tin thường	03/09/2024	đường đông hưng thuận 2, đông hưng thuận
118164	6.45	36	4.0	4.0	4	True			False	sổ đỏ/ sổ hồng	lê quang định	bình thạnh	tin thường	03/09/2024	đường lê quang định, 11
118154	6.5	58	3.0	4.0	2	False			False	sổ đỏ/ sổ hồng	lê trọng tấn	bình tân	tin thường	03/09/2024	đường lê trọng tấn, bình hưng hòa
118155	6.85	32	3.0	4.0	4	True			True	sổ đỏ/ sổ hồng	đào duy anh	phú nhuận	tin thường	03/09/2024	đường đào duy anh, 9
118157	8.0	64	4.0	2.0	2	True			False	sổ đỏ/ sổ hồng	tân mỹ	quận 7	tin thường	03/09/2024	đường tân mỹ, tân thuận tây
118150	9.3	96	3	4	2	True			False	sổ đỏ/ sổ hồng	lê đình quân	quận 2	tin thường	03/09/2024	lê đình quản quận 2
118152	2.77	27	3.0	3.0	3	True			False	sổ đỏ/ sổ hồng	tôn thất thuyết	quận 4	tin thường	03/09/2024	đường tôn thất tuyết, 16
118153	14.9	315	3.0	4.0	4	False			True	sổ đỏ/ sổ hồng	dương bá trạc	quận 8	tin thường	03/09/2024	đường dương bá trạc, 1
118142	3.6	29	3.0	3.0	3	False			False	sổ đỏ/ sổ hồng	số 8	gò vấp	tin thường	03/09/2024	đường số 8, 11
118144	18.0	60	4.0	7.0	5	True			True	sổ đỏ/ sổ hồng	phùng văn cung	phú nhuận	tin thường	03/09/2024	đường phùng văn cung, 7
118132	2.5	69	2.0	2.0		False	đông nam		False	hợp đồng mua bán	số 1	bình chánh	tin thường	03/09/2024	đường 1, tân túc
118133	7.0	60	4.0	4.0	1	False			True	sổ đỏ/ sổ hồng	lộc vinh	tân bình	tin thường	03/09/2024	đường lộc vinh, 7
118134	3.0	60	4.0	4.0	1	True			False	sổ đỏ/ sổ hồng	2  số 6	bình tân	tin thường	03/09/2024	đường đường số 6, bình hưng hòa a
118136	4.0	60	4.0	4.0	1	True			False	sổ đỏ/ sổ hồng	kinh dương vương	bình tân	tin thường	03/09/2024	đường kinh dương vương, an lạc
118127	3.3	55	2.0	2.0	1	False	đông nam		False	sổ đỏ/ sổ hồng	bà hom	quận 6	tin thường	03/09/2024	đường bà hom, 13
118128	2.9	32	3.0	3.0		False			False	sổ đỏ/ sổ hồng	tân hòa đông	bình tân	tin thường	03/09/2024	đường tân hòa đông, bình trị đông
118130	2.9	24	2.0	2.0	1	True			False	sổ đỏ/ sổ hồng		bình tân	tin thường	03/09/2024	đường chiến lược, bình trị đông a
118122	8.8	33	2.0	3.0	3	True			True	sổ đỏ/ sổ hồng	trần tuấn khải	quận 5	tin thường	02/09/2024	đường trần tuấn khải, 5
118118	4.3	55				False			False	sổ đỏ/ sổ hồng	huỳnh tấn phát	quận 7	tin thường	02/09/2024	huỳnh tấn phát
118119	8.7	42	3.0	3.0		False			False	sổ đỏ/ sổ hồng	hòa hảo	quận 10	tin thường	02/09/2024	đường hòa hảo, 4
118105	4.5	81	6.0	7.0		False	tây nam		False	sổ đỏ/ sổ hồng		quận 1	tin thường	02/09/2024	đường 15b, bến nghé
118106	2.5300000000000002	69	2.0	2.0		False	đông nam		False	hợp đồng mua bán	số 1	bình chánh	tin thường	02/09/2024	đường 1, tân túc
118107	28.0	324	21.0	21.0	6	False			True	sổ đỏ/ sổ hồng	hiệp thành	quận 12	tin thường	02/09/2024	đường hiệp thành 13, hiệp thành
118109	25.0	230		5.0	3	True			True	sổ đỏ/ sổ hồng	nguyễn thị tràng	quận 12	tin thường	02/09/2024	đường nguyễn thị búp, hiệp thành
118111	8.2	96	3.0	2.0	2	True			False	sổ đỏ/ sổ hồng	số 26	thủ đức	tin thường	02/09/2024	đường số 26, hiệp bình chánh
118112	18.4	66	4.0	5.0	4	False			True	sổ đỏ/ sổ hồng	lê văn sĩ	phú nhuận	tin thường	02/09/2024	đường lê văn sỹ, 13
118113	4.1	40			3	True			False	sổ đỏ/ sổ hồng	trần bá giao	gò vấp	tin thường	02/09/2024	đường trần bá giao, 5
118114	3.6	40	2.0	2.0	2	True			False	sổ đỏ/ sổ hồng	số 2	gò vấp	tin thường	02/09/2024	đường số 2, 16
118116	2.65	69	2.0	2.0		False			False	hợp đồng mua bán	số 3	bình chánh	tin thường	02/09/2024	đường 349 tân túc, tân túc
115972	7.38	62	5.0	5.0	2	True			True	sổ đỏ/ sổ hồng	lê văn quới	bình tân	tin thường	27/07/2024	đường lê văn quới, bình hưng hòa a
118080	4.5	67	4.0	3.0	1	True			False	sổ đỏ/ sổ hồng	lê quang định	gò vấp	tin thường	01/09/2024	đường lê quang định, 1
118081	3.9	33	2.0	2.0	2	True			False	sổ đỏ/ sổ hồng	nguyễn văn lượng	gò vấp	tin thường	01/09/2024	đường nguyễn văn lượng, 16
118082	22.5	65	6.0	6.0	4	False			False	sổ đỏ/ sổ hồng	lê hồng phong	quận 10	tin thường	01/09/2024	đường lê hồng phong, 1
118084	6.3	78	5.0	5.0		False			False	sổ đỏ/ sổ hồng	lê văn quới	bình tân	tin thường	01/09/2024	đường lê văn quới, bình trị đông
118088	6.5	34	4.0	5.0		True	đông nam		False	sổ đỏ/ sổ hồng	số 7	gò vấp	tin thường	01/09/2024	đường 7, 7
118089	17.5	175	2.0	2.0		False			True	sổ đỏ/ sổ hồng	hiệp thành	quận 12	tin thường	01/09/2024	đường hiệp thành 22, hiệp thành
118091	3.6	336	1.0	1.0	1	False			True	sổ đỏ/ sổ hồng	nguyễn ảnh thủ	quận 12	tin thường	01/09/2024	đường nguyễn ảnh thủ, hiệp thành
118093	16.5	219			1	False			True	sổ đỏ/ sổ hồng	đặng thúc vịnh	hóc môn	tin thường	01/09/2024	đường đặng thúc vịnh, đông thạnh
118094	20.5	288	5.0			False			False	sổ đỏ/ sổ hồng	hà huy giáp	quận 12	tin thường	01/09/2024	đường hà huy giáp, thạnh xuân
115973	3.9	70	2.0	2.0	3	True			False	sổ đỏ/ sổ hồng	tô ký	quận 12	tin thường	28/07/2024	đường tô ký, tân chánh hiệp
115974	5.95	65	4.0	5.0	2	True			False	sổ đỏ/ sổ hồng	hương lộ 2	bình tân	tin thường	28/07/2024	đường hương lộ 2, bình trị đông a
115978	1.2	100	3.0	2.0	1	False	nam	nội thất đầy đủ ( còn mới )	False	sổ đỏ/ sổ hồng	trịnh như khuê	bình chánh	tin thường	29/07/2024	trinh như khuê ( sau chợ bình chánh )
115979	15.5	71	5.0	6.0	4	True			True	sổ đỏ/ sổ hồng	hòa hảo	quận 10	tin thường	29/07/2024	đường hòa hảo, 5
116013	4.25	28				False	đông	nội thất đầy đủ	False	sổ đỏ/ sổ hồng	an bình	quận 5	tin thường	31/07/2024	67 / 1 an bình
116015	5.25	74	2.0	2.0		False	đông nam	có nội thất	False	hợp đồng mua bán		phú nhuận	mã tin	31/07/2024	chung cư garden gate, số 8 hoàng minh giám, phường 9, quận phú nhuận
116016	6.9	40	3.0	2.0	1	True			False	sổ đỏ/ sổ hồng	hòa hưng	quận 10	tin thường	31/07/2024	đường hòa hưng, 13
116017	10.0	49	4.0	5.0	5	True			False	sổ đỏ/ sổ hồng	nguyễn văn nghi	gò vấp	tin thường	01/08/2024	đường nguyễn văn khối, 9
118058	6.0	107	2.0	3.0		True			False	sổ đỏ/ sổ hồng		quận 9	tin thường	01/09/2024	đường f, phú hữu
118064	4.0	48	2.0	2.0	2	True			True	sổ đỏ/ sổ hồng	mã lò	bình tân	tin thường	01/09/2024	đường mã lò, bình hưng hòa a
118065	5.4	64	4.0	3.0	2	True			False	sổ đỏ/ sổ hồng	hương lộ 2	bình tân	tin thường	01/09/2024	đường hương lộ 2, bình trị đông a
118069	5.0	70				False			True	sổ đỏ/ sổ hồng		bình tân	tin thường	01/09/2024	đường 16a, bình hưng hòa a
118073	9.0	48	6.0	6.0	5	False			False	sổ đỏ/ sổ hồng	tô hiến thành	quận 10	tin thường	01/09/2024	đường tô hiến thành, 13
118027	3.52	84	3.0	3.0	4	False			False	sổ đỏ/ sổ hồng	bến vân đồn	quận 4	tin thường	31/08/2024	đường bến vân đồn, 6
118028	27.0	57	5.0	5.0	6	False			True	sổ đỏ/ sổ hồng	nhật tảo	quận 10	tin thường	31/08/2024	đường nhật tảo, 8
